-5.037036895751953, 0.07407404581705739
-2.0370356241861995, 0.05308642917209197
-0.0370356241861995, 0.048148176405165076
3, 0.048148176405165076
6.037038167317707, 0.06419754028320312
9.000000000000004, 0.08148142496744797
12, 0.10617277357313382
14.000000000000005, 0.12345682779947921
16.037038167317714, 0.14444444444444454
17.074073791503913, 0.15555547078450518
18.000002543131515, 0.19259253607855903
20.037035624186203, 0.21481480068630648
22.037035624186203, 0.21481480068630648
24.037040710449222, 0.27283952501085074
